Standard_Bangla,dialect_speech,English_translation
তোমরা ভালো আছ জেনে খুশি হলাম,তোওয়ারা ভালো আছ জানিয়েরে কুশি অইলাম,
তোমাদের কথা শুনে হাসছি,তোওয়ারার হতা ফুনিয়েরে আসির,
তোমাকে একটা উপহার দিতে চাই,তোওয়ারে এক্কান উফহার দিতাম চাই,
তোর পড়ালেখা কোরতে হবে,তোত্তুন ফরালেহা গরা ফরিবো,
তুমার খালি চোদার ইচ্ছা,তোত্তে উদু চুদার ধান্ধা।,
তোর বয়স হয়ছে ওয়াজ করার তুই এতো বালপাকনা কেন বেয়াদব,তোত্তে ওয়াজ গরিবের বয়স অয়্যি নে এইল্লে বাল ফুয়ানা  ক্যা ?,
তোমার এক ফোটা হাসি দেখার জন্য বসে আছি,তোয়ার এক্কান হাসি দেইবারলাই বই আসি,
তোমার নাম লিখে দিয়েছি,তোয়ার নামত লেহি,
তোমার কি পড়াশুনা ভালো লাগে,তোয়ার ফোরালেহা গরীরত  গম লাগে?,
তোমার কি পড়াশুনা একদমই ভালো লাগে না,তোয়ার ফোরালেহা গরীরত এফফোডাও গম নো লাগে?,
তোমার কি পড়াশুনা ভালো লাগে না,তোয়ার ফোরালেহা গরীরত গম নো লাগে?,
আমাকে ডাক,তোয়ারে আরে ডাহ,
তোর কি পড়ালেখা করতে একদমই ভাল লাগে নাহ,তোর কি ফরালেহা গইরতো এব্বেরেও গম ন লাগে,
তর বুদাই আগুন লাগাই দিব,তোর চইয়্যেত অইন লাগাই দিউম।,
তুর জামাতের মারে ছুদি। বিএপির সবাই হিজড়া,তোর জামাতর মারে ছুদি। বিএনপি বেজ্ঞুন ইজারা,
তোর মত বেয়াদব আর নেই,তোর ডইল্লে বেয়াদপ আর নাই।,
তোর মত মাগির কথা শয়তান চারা কেউ সুনবেনা শয়তান মাগি,তোর ডইল্লে মাগির হতা শতান ছাড়া কেই ন উনিবু  শতান মাগী হত্তুন।,
তোর বড় ভাইয়ের সাথে বিয়ে ঠিক হইল,তোর ডর ভাইর ফোয়ারিত বিয়া ঠিক অইল,
তোর বড় ভাইকেই বিয়ে করতে হবে এখন,তোর ডর ভাইরে বিয়া গরন ফরিব এহন,
তোর বাহ বাহ বন্ধ কর ছাগল মেজাজ খারাপ হয়,তোর তোর বা বা বন গর ছল মেজাজ উদ্দ হারাপ অই যাই গুই।,
তুই ডাডি মা রে ছুদি,তোর দাদীমারে সুদি।,
তোর দুধ গুলা পাইলে আমি ফুটবল খেলতাম বেশ্যা মাগী চোদা,তোর দুদ ইন ফাইলি আই ফুতবল খেইলতাম বেইশ্যা মাগী চোদা।,
