Standard_Bangla,dialect_speech,English_translation
কাউয়া কাদেরকে বাদ দেওয়া উচিৎ।,হাউয়্যো্যো কাদেররে বাদ দেয়া উচিত।,
খাওয়া শেষ করে ঠিক তখন তার দিকে গেল,হাওন শেষ গরে ঠিক তহন ইতার মিক্কে গিল,
খাওয়া শেষ করে তখন তার দিকে গেল,হাওন শেষ গরে তহন ইতার মিক্কে গিল,"After finishing eating, he went towards her."
খাওয়ার তরকারি নষ্ট,হাওনর ছালন নষ্ট,
এই খাংকির পোলা তুরে দিয়া তুর মা বোন মেয়েকে চুদামু সালা ছোট লোক তুদের পহ্মে সব কিছুই সম্ভব সালা বাইনচোদ মাদারচোদ ব্যসসা পুত তুর মায়ের বুধা দিয়া বইরা দিমু,হাঙ্ককির ফুয়া তুরে দি তুর মারে ভইনরে চুদাইয়্যুম মাগীর ফুয়া ব্যবসাফাতি তুর মার হেডাদি ভরি দিয়্যুম।,
খানকি মাগিরে কুত্তা দিয়ে চুূদামু,হাঙ্কি মাগীরে কুত্তো দি চুদাইয়্যুম।,
খানকির পোলা তর ভাব অনেকটা বেশি,হাঙ্কির ফুুয়া তোর ভাব এক্কানা বেশ,
খান্কির পুলা,হাঙ্কির ফুুয়া।,
খানকির পোলা গাঁজাখোর,হাঙ্কির ফুয়া গাজাহোর।,
খানকির পোলা তুই শালা বড পাগল,হাঙ্কির ফুয়া তুই বউত বর ফল।,
খানকির ছেকে তোকে পেলে জে কি কোরবো,হাঙ্কির ফুয়া তুরে ফাইলি কি গইজ্জুম,
খানকিরপুলা তুই আগে ঠিক কর���,হাঙ্কির ফুয়া তুুই আগে ঠিক গর।,
খানকির পোলা দাড়ি ওয়ালারে পেলে জুতা মারতে মারতে হের পুটকি দিয়া দম বাহির করতাম,হাঙ্কির ফুয়া দাড়িওলারে ফাইলি জুতা আইত্তে মাইত্তে ফুন্দদি ইয়াষ বাইর গইত্তাম।,
খানকির ছেলে আর খানকির মেয়ে তোদের এক সাথে কলা গাছের নীচে পোন্দাবো,হাঙ্কির ফুয়া মেয়ফুয়া অক্কল তোরারে এক্কোত্তরে কেলা গাছর নিচে ফুন্দাইয়্যুম।,
খানকির ছেলে মেয়েরা,হাঙ্কির ফুয়া মেয়ফুয়া অক্কল।,
খানকির পোলাগোরে কেউ ভরে দেয়না কা,হাঙ্কির ফুয়া রে কেই ভরি কা ন দের।,
খা নকির পোলা ষাড়,হাঙ্কির ফুয়া সার।,
খানকির পুলা,হাঙ্কির ফুয়া।,
