Standard_Bangla,dialect_speech,English_translation
nan,তোমার কামগুলা আ্যাকছের ভালো হয়,Your works are very beautiful.
nan,তোমার কামের ধরন অনেকের ভাল্লাগে,Your style of work is very likeable.
nan,তোমার কি কোনো প্রাইজ জেতছো,Have you won any awards?
nan,তোমার কি কোনো সাহায্য লাগবে,Do you need any help?
তোমার কি খাওয়ার জন্য সময় আছে,তোমার কি খাওয়ার লইজ্ঞা সময় আছে?,
তোমার কি গরম লাগছে,তোমার কি গরম লাগতেয়াছে?,
তোমার কি নীল আকাশ দেখতে ভালো লাগে ?,তোমার কি নীল আকাশ দ্যাখতে ভাল্লাগে?,Do you like to see the blue sky?
nan,তোমার কি পছন্দের টিভি শো ভাল্লাগে,Do you have a favorite television show?
nan,তোমার কি বই পড়তে ভাল্লাগে,Do you like to read books?
nan,তোমার কি ভ্রমণ হরতে ভাল্লাগে,Do you love to travel?
তোমার  কি মন খারাপ ?,তোমার কি মন খারাপ?,Are you upset?
তোমার কি মাথা ব্যাথা করছে,তোমার কি মাথা বেথা করতেয়াছে?,
তোমার কি লোক দেখানো শেষ,তোমার কি মানু দেহাইন্না শ্যাষ?,
nan,তোমার কি শওরের বাইরে যাইতে মোল্লায়,Do you want to go out of town?
nan,তোমার কি হরতে মোল্লায়,do you have any hobbies
nan,তোমার কিরপাইক্কে মোরে খালি কও,You just tell me why
তমার কেমন লাগে?,তোমার কেমন লাগে?,How do you like it?
তোমার কোন কথাতেই কোনও নিশ্চয়তা নেই,তোমার কোন কথাতেই কোন নিশ্চয়তা নাই,
তোমার খাওয়া লাগবে না,তোমার খাওন লাগবে না,You don't need to eat
nan,তোমার খাডা খাডনি প্রশংসনীয়,Your hard work is appreciated.
nan,তোমার খাডা খাডনির ফল চমৎকার,The results of your hard work are amazing.
তুমার খালি চোদার ইচ্ছা,তোমার খালি চোদার ইচ্ছা।,
তোমার গানের গলা অনেক ভালো,তোমার গানের গলা ম্যালা ভালো,Your singing voice is very good
তােমার বাসায় বিদ্যুৎ থাকতে পারে তাই এদিকে চলে এলাম,তোমার ঘরে বিদ্যুৎ থাকনের কতা হেইতে আইলা পড়লাম,Your house may have electricity so I came here
তোমার ঘুম আসে কেন?,তোমার ঘুম আয় কির লইগ্গা?,Why do you feel sleepy?
তোমার চোখ থাকে অন্য মেয়েদের দিকে,তোমার চক্ষু থাহে অন্য মাইয়াগো দিকে,
তোমার চোখ দুটো অনেক সুন্দর,তোমার চক্ষু দুইডা বেমালা সুন্দর,
